customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureCategory,ChargeCategory,ContractSegment,EstimatedCLV,NumServices,SeniorLabel,HasFamily,RevenueLostIfChurned,CohortMonth,RiskScore,CustomerSegment
CUST-01174,Male,0,No,No,55,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,78.01,4270.73,0,49-60 mo,High ($65-$95),Long-Term,4368.56,5,Non-Senior,0,0.0,2018-06,2,Loyal
CUST-01175,Male,0,No,No,23,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,110.58,2548.04,1,13-24 mo,Premium (>$95),Short-Term,2653.92,5,Non-Senior,0,110.58,2021-02,5,Medium Risk
CUST-01176,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,106.32,2125.78,0,13-24 mo,Premium (>$95),Mid-Term,2232.72,6,Non-Senior,1,0.0,2021-05,2,Loyal
CUST-01177,Male,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.42,850.08,1,25-48 mo,Low (<$35),Short-Term,882.6,2,Non-Senior,0,29.42,2020-08,4,Medium Risk
CUST-01178,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,72.13,576.32,1,0-12 mo,High ($65-$95),Short-Term,649.17,6,Non-Senior,0,72.13,2022-05,7,High Risk
CUST-01179,Male,0,Yes,No,21,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.87,605.3,0,13-24 mo,Low (<$35),Short-Term,635.14,1,Non-Senior,1,0.0,2021-04,4,Medium Risk
CUST-01180,Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.58,1281.33,0,25-48 mo,Low (<$35),Mid-Term,1314.9399999999998,1,Non-Senior,0,0.0,2019-07,1,Loyal
CUST-01181,Female,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,79.32,2777.68,1,25-48 mo,High ($65-$95),Mid-Term,2855.5199999999995,3,Non-Senior,1,79.32,2020-02,3,Loyal
CUST-01182,Female,1,Yes,Yes,64,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,53.76,3440.87,0,61-72 mo,Medium ($35-$65),Long-Term,3494.4,3,Senior,1,0.0,2017-09,2,Loyal
CUST-01183,Female,0,No,No,21,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),69.17,1450.88,1,13-24 mo,High ($65-$95),Short-Term,1521.74,5,Non-Senior,0,69.17,2021-04,5,Medium Risk
CUST-01184,Female,0,Yes,No,15,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,87.63,1301.73,1,13-24 mo,High ($65-$95),Short-Term,1402.08,3,Non-Senior,1,87.63,2021-10,7,High Risk
CUST-01185,Female,0,No,No,27,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,88.62,2397.51,1,25-48 mo,High ($65-$95),Short-Term,2481.36,3,Non-Senior,0,88.62,2020-10,6,High Risk
CUST-01186,Female,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.67,1983.78,1,25-48 mo,High ($65-$95),Short-Term,2071.42,2,Non-Senior,0,79.67,2020-12,6,High Risk
CUST-01187,Female,1,Yes,Yes,1,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,73.74,71.4,1,0-12 mo,High ($65-$95),Short-Term,147.48,4,Senior,1,73.74,2022-12,7,High Risk
CUST-01188,Male,1,Yes,No,61,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,87.11,5325.25,0,61-72 mo,High ($65-$95),Long-Term,5400.82,7,Senior,1,0.0,2017-12,1,Loyal
CUST-01189,Male,0,No,No,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.1,362.48,0,13-24 mo,Low (<$35),Short-Term,380.1,0,Non-Senior,0,0.0,2021-05,3,Loyal
CUST-01190,Female,0,No,No,55,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,97.62,5376.7,0,49-60 mo,Premium (>$95),Long-Term,5466.72,4,Non-Senior,0,0.0,2018-06,3,Loyal
CUST-01191,Male,0,No,No,27,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),62.24,1669.28,1,25-48 mo,Medium ($35-$65),Short-Term,1742.72,4,Non-Senior,0,62.24,2020-10,4,Medium Risk
CUST-01192,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),34.34,541.79,0,13-24 mo,Low (<$35),Short-Term,583.7800000000001,1,Non-Senior,0,0.0,2021-09,3,Loyal
CUST-01193,Male,1,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.55,1028.96,0,25-48 mo,Low (<$35),Mid-Term,1035.45,1,Senior,1,0.0,2019-11,1,Loyal
CUST-01194,Female,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,98.86,414.32,1,0-12 mo,Premium (>$95),Short-Term,494.3,5,Non-Senior,1,98.86,2022-09,7,High Risk
CUST-01195,Female,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,108.1,3757.32,0,25-48 mo,Premium (>$95),Long-Term,3891.6,6,Non-Senior,0,0.0,2020-02,3,Loyal
CUST-01196,Male,0,No,No,47,Yes,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,75.79,3559.71,0,25-48 mo,High ($65-$95),Long-Term,3637.92,5,Non-Senior,0,0.0,2019-02,2,Loyal
CUST-01197,Female,1,Yes,Yes,19,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),119.0,2256.56,0,13-24 mo,Premium (>$95),Mid-Term,2380.0,7,Senior,1,0.0,2021-06,1,Loyal
CUST-01198,Male,0,No,No,52,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,64.73,3361.43,0,49-60 mo,Medium ($35-$65),Long-Term,3430.69,4,Non-Senior,0,0.0,2018-09,3,Loyal
CUST-01199,Male,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,99.1,2268.88,1,13-24 mo,Premium (>$95),Short-Term,2378.3999999999996,4,Non-Senior,0,99.1,2021-02,5,Medium Risk
CUST-01200,Male,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,88.87,712.22,1,0-12 mo,High ($65-$95),Short-Term,799.83,3,Non-Senior,0,88.87,2022-05,8,High Risk
CUST-01201,Male,0,Yes,Yes,49,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),93.53,4595.3,0,49-60 mo,High ($65-$95),Long-Term,4676.5,4,Non-Senior,1,0.0,2018-12,2,Loyal
CUST-01202,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.44,247.61,0,0-12 mo,High ($65-$95),Short-Term,313.76,3,Non-Senior,1,0.0,2022-10,8,High Risk
CUST-01203,Female,1,No,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),115.09,2066.78,0,13-24 mo,Premium (>$95),Short-Term,2186.71,6,Senior,0,0.0,2021-07,5,Medium Risk
CUST-01204,Female,0,No,No,4,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,67.3,253.22,0,0-12 mo,High ($65-$95),Short-Term,336.5,5,Non-Senior,0,0.0,2022-09,9,High Risk
CUST-01205,Male,0,No,No,27,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),82.93,2242.21,0,25-48 mo,High ($65-$95),Short-Term,2322.04,3,Non-Senior,0,0.0,2020-10,6,High Risk
CUST-01206,Female,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,88.84,2565.68,0,25-48 mo,High ($65-$95),Mid-Term,2665.2000000000003,3,Non-Senior,0,0.0,2020-08,4,Medium Risk
CUST-01207,Male,0,No,No,15,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.57,1201.16,1,13-24 mo,High ($65-$95),Short-Term,1273.12,6,Non-Senior,0,79.57,2021-10,7,High Risk
CUST-01208,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.48,513.98,1,13-24 mo,Low (<$35),Short-Term,535.68,2,Non-Senior,0,33.48,2021-10,4,Medium Risk
CUST-01209,Male,0,Yes,No,29,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.21,1975.21,0,25-48 mo,High ($65-$95),Short-Term,2046.2999999999997,3,Non-Senior,1,0.0,2020-08,6,High Risk
CUST-01210,Male,0,Yes,Yes,4,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),79.36,301.31,1,0-12 mo,High ($65-$95),Short-Term,396.8,5,Non-Senior,1,79.36,2022-09,7,High Risk
CUST-01211,Male,1,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,83.62,5176.61,1,61-72 mo,High ($65-$95),Long-Term,5268.06,3,Senior,0,83.62,2017-11,4,Medium Risk
CUST-01212,Female,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.98,1073.98,0,25-48 mo,Low (<$35),Mid-Term,1101.24,1,Non-Senior,1,0.0,2019-12,1,Loyal
CUST-01213,Female,0,Yes,Yes,26,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),78.74,2051.8,0,25-48 mo,High ($65-$95),Short-Term,2125.98,5,Non-Senior,1,0.0,2020-11,4,Medium Risk
CUST-01214,Female,0,Yes,No,3,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),78.75,238.86,0,0-12 mo,High ($65-$95),Short-Term,315.0,6,Non-Senior,1,0.0,2022-10,8,High Risk
CUST-01215,Female,0,Yes,No,28,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,67.28,1868.85,1,25-48 mo,High ($65-$95),Short-Term,1951.1200000000001,4,Non-Senior,1,67.28,2020-09,5,Medium Risk
CUST-01216,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,100.26,1003.31,1,0-12 mo,Premium (>$95),Short-Term,1102.8600000000001,5,Non-Senior,1,100.26,2022-03,9,High Risk
CUST-01217,Female,0,Yes,Yes,31,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Mailed check,97.31,3026.89,0,25-48 mo,Premium (>$95),Mid-Term,3113.92,4,Non-Senior,1,0.0,2020-06,2,Loyal
CUST-01218,Female,0,No,No,18,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,109.89,1967.83,1,13-24 mo,Premium (>$95),Short-Term,2087.91,6,Non-Senior,0,109.89,2021-07,6,High Risk
CUST-01219,Male,0,No,No,5,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.01,385.21,1,0-12 mo,High ($65-$95),Short-Term,474.06000000000006,6,Non-Senior,0,79.01,2022-08,7,High Risk
CUST-01220,Male,0,No,No,26,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,78.34,2019.67,1,25-48 mo,High ($65-$95),Mid-Term,2115.1800000000003,6,Non-Senior,0,78.34,2020-11,3,Loyal
CUST-01221,Male,0,Yes,Yes,45,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),67.53,3015.4,0,25-48 mo,High ($65-$95),Mid-Term,3106.38,5,Non-Senior,1,0.0,2019-04,2,Loyal
CUST-01222,Female,1,No,Yes,22,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),88.02,1934.75,1,13-24 mo,High ($65-$95),Mid-Term,2024.4599999999998,3,Senior,1,88.02,2021-03,3,Loyal
CUST-01223,Male,0,No,No,34,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,89.46,3035.64,0,25-48 mo,High ($65-$95),Mid-Term,3131.1,3,Non-Senior,0,0.0,2020-03,3,Loyal
CUST-01224,Male,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,103.68,926.85,1,0-12 mo,Premium (>$95),Short-Term,1036.8000000000002,5,Non-Senior,0,103.68,2022-04,9,High Risk
CUST-01225,Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,115.52,2086.79,0,13-24 mo,Premium (>$95),Short-Term,2194.88,7,Non-Senior,1,0.0,2021-07,5,Medium Risk
CUST-01226,Female,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),96.02,2303.07,0,13-24 mo,Premium (>$95),Short-Term,2400.5,5,Non-Senior,1,0.0,2021-01,5,Medium Risk
CUST-01227,Male,0,No,No,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.34,390.85,0,13-24 mo,Low (<$35),Short-Term,389.44,0,Non-Senior,0,0.0,2021-10,4,Medium Risk
CUST-01228,Female,0,No,Yes,15,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,87.38,1321.66,0,13-24 mo,High ($65-$95),Short-Term,1398.08,4,Non-Senior,1,0.0,2021-10,6,High Risk
CUST-01229,Female,0,No,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,117.63,6953.43,0,49-60 mo,Premium (>$95),Long-Term,7057.799999999999,7,Non-Senior,0,0.0,2018-02,2,Loyal
CUST-01230,Male,0,No,No,42,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,84.77,3572.31,0,25-48 mo,High ($65-$95),Mid-Term,3645.1099999999997,3,Non-Senior,0,0.0,2019-07,3,Loyal
CUST-01231,Male,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.22,95.03,1,0-12 mo,Low (<$35),Short-Term,108.88,2,Non-Senior,1,27.22,2022-10,5,Medium Risk
CUST-01232,Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.57,241.16,0,0-12 mo,Low (<$35),Short-Term,275.13,2,Non-Senior,0,0.0,2022-05,5,Medium Risk
CUST-01233,Male,1,Yes,Yes,33,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,102.08,3355.56,0,25-48 mo,Premium (>$95),Mid-Term,3470.72,5,Senior,1,0.0,2020-04,4,Medium Risk
CUST-01234,Male,0,No,Yes,11,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.25,862.78,0,0-12 mo,High ($65-$95),Short-Term,939.0,5,Non-Senior,1,0.0,2022-02,8,High Risk
CUST-01235,Female,0,No,No,28,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),88.45,2475.03,1,25-48 mo,High ($65-$95),Short-Term,2565.05,3,Non-Senior,0,88.45,2020-09,6,High Risk
CUST-01236,Female,0,No,No,33,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,119.0,3940.95,0,25-48 mo,Premium (>$95),Mid-Term,4046.0,7,Non-Senior,0,0.0,2020-04,1,Loyal
CUST-01237,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.14,144.73,1,0-12 mo,Medium ($35-$65),Short-Term,175.7,1,Non-Senior,1,35.14,2022-09,5,Medium Risk
CUST-01238,Female,0,Yes,Yes,15,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.58,1201.55,1,13-24 mo,High ($65-$95),Short-Term,1273.28,5,Non-Senior,1,79.58,2021-10,5,Medium Risk
CUST-01239,Male,0,No,No,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.5,438.57,0,13-24 mo,Low (<$35),Short-Term,462.5,0,Non-Senior,0,0.0,2021-01,3,Loyal
CUST-01240,Male,0,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),93.23,6609.48,0,61-72 mo,High ($65-$95),Long-Term,6712.56,5,Non-Senior,0,0.0,2017-03,3,Loyal
CUST-01241,Male,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,30.01,1462.66,0,49-60 mo,Low (<$35),Long-Term,1500.5,1,Non-Senior,0,0.0,2018-12,0,Loyal
CUST-01242,Female,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.8,,0,61-72 mo,Low (<$35),Long-Term,1715.2,2,Non-Senior,0,0.0,2017-10,0,Loyal
CUST-01243,Male,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.12,695.71,1,25-48 mo,Low (<$35),Short-Term,731.12,2,Non-Senior,1,28.12,2020-12,3,Loyal
CUST-01244,Male,1,No,No,33,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,61.53,2033.59,0,25-48 mo,Medium ($35-$65),Long-Term,2092.02,3,Senior,0,0.0,2020-04,3,Loyal
CUST-01245,Male,0,No,Yes,59,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,64.12,3778.78,0,49-60 mo,Medium ($35-$65),Long-Term,3847.2000000000003,3,Non-Senior,1,0.0,2018-02,2,Loyal
CUST-01246,Female,1,No,No,17,Yes,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,91.12,1557.3,0,13-24 mo,High ($65-$95),Short-Term,1640.16,4,Senior,0,0.0,2021-08,5,Medium Risk
CUST-01247,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),85.7,780.84,0,0-12 mo,High ($65-$95),Short-Term,857.0,4,Non-Senior,1,0.0,2022-04,8,High Risk
CUST-01248,Female,0,No,No,35,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.62,1035.2,0,25-48 mo,Low (<$35),Mid-Term,1066.32,1,Non-Senior,0,0.0,2020-02,0,Loyal
CUST-01249,Female,1,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),90.59,2739.44,1,25-48 mo,High ($65-$95),Long-Term,2808.29,4,Senior,1,90.59,2020-07,3,Loyal
CUST-01250,Female,0,No,No,59,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Mailed check,69.3,4084.4,0,49-60 mo,High ($65-$95),Long-Term,4158.0,5,Non-Senior,0,0.0,2018-02,3,Loyal
CUST-01251,Male,1,No,No,9,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),101.35,912.92,0,0-12 mo,Premium (>$95),Short-Term,1013.5,5,Senior,0,0.0,2022-04,7,High Risk
CUST-01252,Female,0,Yes,No,50,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,103.08,5165.77,1,49-60 mo,Premium (>$95),Long-Term,5257.08,5,Non-Senior,1,103.08,2018-11,3,Loyal
CUST-01253,Female,0,Yes,No,25,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),71.53,1787.51,0,25-48 mo,High ($65-$95),Short-Term,1859.78,4,Non-Senior,1,0.0,2020-12,5,Medium Risk
CUST-01254,Female,1,No,No,9,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,53.42,487.59,0,0-12 mo,Medium ($35-$65),Short-Term,534.2,3,Senior,0,0.0,2022-04,8,High Risk
CUST-01255,Male,0,No,Yes,71,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),71.46,5064.2,0,61-72 mo,High ($65-$95),Long-Term,5145.12,5,Non-Senior,1,0.0,2017-03,3,Loyal
CUST-01256,Female,1,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,95.17,2941.51,0,25-48 mo,Premium (>$95),Long-Term,3045.44,5,Senior,1,0.0,2020-06,4,Medium Risk
CUST-01257,Female,1,Yes,No,34,Yes,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),89.49,3053.55,0,25-48 mo,High ($65-$95),Mid-Term,3132.1499999999996,6,Senior,1,0.0,2020-03,1,Loyal
CUST-01258,Male,0,No,No,36,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,55.45,2002.28,1,25-48 mo,Medium ($35-$65),Long-Term,2051.65,2,Non-Senior,0,55.45,2020-01,3,Loyal
CUST-01259,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,29.84,577.22,0,13-24 mo,Low (<$35),Mid-Term,626.64,1,Non-Senior,0,0.0,2021-05,0,Loyal
CUST-01260,Male,0,Yes,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,64.33,65.15,0,0-12 mo,Medium ($35-$65),Short-Term,128.66,3,Non-Senior,1,0.0,2022-12,7,High Risk
CUST-01261,Male,0,No,No,63,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),108.94,6846.31,0,61-72 mo,Premium (>$95),Long-Term,6972.16,5,Non-Senior,0,0.0,2017-10,2,Loyal
CUST-01262,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,101.12,5643.0,1,49-60 mo,Premium (>$95),Long-Term,5763.84,6,Non-Senior,1,101.12,2018-05,3,Loyal
CUST-01263,Male,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.73,1497.23,1,13-24 mo,High ($65-$95),Short-Term,1593.41,4,Non-Senior,1,93.73,2021-09,7,High Risk
CUST-01264,Male,0,Yes,No,12,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),81.99,980.28,0,0-12 mo,High ($65-$95),Short-Term,1065.87,5,Non-Senior,1,0.0,2022-01,7,High Risk
CUST-01265,Female,0,No,No,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.65,338.94,0,13-24 mo,Low (<$35),Short-Term,346.4,0,Non-Senior,0,0.0,2021-10,3,Loyal
CUST-01266,Male,1,Yes,No,51,Yes,No phone service,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,64.27,3273.23,1,49-60 mo,Medium ($35-$65),Long-Term,3342.04,3,Senior,1,64.27,2018-10,2,Loyal
CUST-01267,Male,0,No,Yes,39,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,63.25,2466.24,0,25-48 mo,Medium ($35-$65),Long-Term,2530.0,5,Non-Senior,1,0.0,2019-10,2,Loyal
CUST-01268,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,103.39,3217.23,1,25-48 mo,Premium (>$95),Long-Term,3308.48,6,Non-Senior,1,103.39,2020-06,3,Loyal
CUST-01269,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.88,383.2,1,0-12 mo,Low (<$35),Short-Term,414.44,1,Non-Senior,0,31.88,2022-01,5,Medium Risk
CUST-01270,Female,0,No,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,102.52,4410.39,1,25-48 mo,Premium (>$95),Mid-Term,4510.88,5,Non-Senior,0,102.52,2019-06,2,Loyal
CUST-01271,Female,0,No,Yes,61,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,99.96,6096.61,0,61-72 mo,Premium (>$95),Long-Term,6197.5199999999995,4,Non-Senior,1,0.0,2017-12,4,Medium Risk
