customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01245,Male,0,No,Yes,59,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,64.12,3778.78,No
CUST-01246,Female,1,No,No,17,Yes,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,91.12,1557.3,No
CUST-01247,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),85.7,780.84,No
CUST-01248,Female,0,No,No,35,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.62,1035.2,No
CUST-01249,Female,1,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),90.59,2739.44,Yes
CUST-01250,Female,0,No,No,59,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Mailed check,69.3,4084.4,No
CUST-01251,Male,1,No,No,9,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),101.35,912.92,No
CUST-01252,Female,0,Yes,No,50,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,103.08,5165.77,Yes
CUST-01253,Female,0,Yes,No,25,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),71.53,1787.51,No
CUST-01254,Female,1,No,No,9,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,53.42,487.59,No
CUST-01255,Male,0,No,Yes,71,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),71.46,5064.2,No
CUST-01256,Female,1,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,95.17,2941.51,No
CUST-01257,Female,1,Yes,No,34,Yes,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),89.49,3053.55,No
CUST-01258,Male,0,No,No,36,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,55.45,2002.28,Yes
CUST-01259,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,29.84,577.22,No
CUST-01260,Male,0,Yes,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,64.33,65.15,No
CUST-01261,Male,0,No,No,63,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),108.94,6846.31,No
CUST-01262,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,101.12,5643.0,Yes
CUST-01263,Male,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.73,1497.23,Yes
CUST-01264,Male,0,Yes,No,12,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),81.99,980.28,No
CUST-01265,Female,0,No,No,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.65,338.94,No
CUST-01266,Male,1,Yes,No,51,Yes,No phone service,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,64.27,3273.23,Yes
CUST-01267,Male,0,No,Yes,39,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,63.25,2466.24,No
CUST-01268,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,103.39,3217.23,Yes
CUST-01269,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.88,383.2,Yes
CUST-01270,Female,0,No,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,102.52,4410.39,Yes
CUST-01271,Female,0,No,Yes,61,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,99.96,6096.61,No
CUST-01272,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,78.8,296.41,No
CUST-01273,Male,1,No,No,43,Yes,No phone service,DSL,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),71.44,3093.27,No
CUST-01274,Male,0,No,No,2,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,91.15,162.41,No
CUST-01275,Male,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,32.25,452.2,No
CUST-01276,Female,1,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,89.29,3135.13,Yes
CUST-01277,Male,1,No,No,44,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,77.92,3435.25,Yes
CUST-01278,Male,0,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.76,1102.73,No
CUST-01279,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.72,123.1,Yes
CUST-01280,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,85.46,2994.98,No
CUST-01281,Female,0,Yes,Yes,20,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,74.6,1492.7,Yes
CUST-01282,Male,0,No,No,27,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),105.44,2858.73,Yes
CUST-01283,Male,0,Yes,No,7,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),68.82,461.92,No
CUST-01284,Male,1,No,No,20,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,51.35,1016.97,Yes
CUST-01285,Male,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.82,1291.02,No
CUST-01286,Female,0,No,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.0,323.03,No
CUST-01287,Female,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.6,1198.74,No
CUST-01288,Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,100.93,1404.49,Yes
CUST-01289,Female,0,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),95.43,1418.12,Yes
CUST-01290,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,100.29,800.65,Yes
CUST-01291,Male,0,No,No,24,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),80.16,1916.32,No
CUST-01292,Male,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,97.08,2816.99,Yes
CUST-01293,Female,0,No,No,14,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,63.6,893.31,No
CUST-01294,Male,0,No,No,47,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,100.62,4721.12,Yes
CUST-01295,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,87.69,364.34,Yes
CUST-01296,Female,0,No,Yes,3,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),87.09,245.91,No
CUST-01297,Male,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.87,619.88,Yes
CUST-01298,Male,1,No,No,55,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),91.31,5006.79,No
CUST-01299,Male,0,Yes,No,10,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,84.59,831.45,Yes
CUST-01300,Female,0,No,No,8,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),61.32,491.77,No
CUST-01301,Male,1,No,No,38,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,75.11,2869.51,No
CUST-01302,Female,1,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),27.31,1381.26,No
CUST-01303,Male,0,No,No,26,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,73.72,1913.12,Yes
CUST-01304,Female,0,No,No,1,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,68.54,66.31,Yes
CUST-01305,Female,0,No,No,27,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.46,1989.92,No
CUST-01306,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,100.11,388.77,Yes
CUST-01307,Female,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,81.3,2506.03,No
CUST-01308,Female,0,Yes,No,5,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,71.21,363.07,Yes
CUST-01309,Male,0,Yes,No,18,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),87.61,1571.89,Yes
CUST-01310,Female,0,Yes,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),28.12,1023.19,No
CUST-01311,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,85.36,1462.39,Yes
CUST-01312,Female,0,Yes,Yes,49,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,60.56,2952.61,No
CUST-01313,Male,0,No,No,25,Yes,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,77.51,1938.17,Yes
CUST-01314,Male,0,Yes,No,15,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,66.15,1003.91,Yes
CUST-01315,Female,0,Yes,No,69,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),32.6,2247.52,No
CUST-01316,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.51,2627.19,No
CUST-01317,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,53.56,231.62,Yes
CUST-01318,Female,1,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,101.6,4874.5,No
CUST-01319,Female,0,Yes,No,24,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,55.94,1356.1,Yes
CUST-01320,Male,0,Yes,No,13,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,104.14,1356.21,No
CUST-01321,Female,1,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,32.72,1911.57,No
CUST-01322,Male,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),102.83,3915.55,No
CUST-01323,Male,0,No,No,41,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.78,4526.73,No
CUST-01324,Female,1,Yes,Yes,31,Yes,No phone service,DSL,No,No,No,No,No,No,Two year,No,Electronic check,57.41,1790.12,Yes
CUST-01325,Male,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),96.46,1072.23,Yes
CUST-01326,Male,0,No,No,38,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),73.88,2812.85,No
CUST-01327,Male,0,Yes,Yes,37,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,66.6,2467.34,No
CUST-01328,Male,0,Yes,No,15,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),35.42,536.21,No
CUST-01329,Female,0,Yes,No,46,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),73.0,3349.83,No
CUST-01330,Male,0,No,Yes,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),21.08,987.29,No
CUST-01331,Female,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,98.73,2181.86,Yes
CUST-01332,Female,0,Yes,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,56.96,215.52,Yes
CUST-01333,Male,0,No,Yes,6,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,81.44,484.79,Yes
CUST-01334,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.36,195.03,Yes
CUST-01335,Female,0,No,No,17,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,79.75,1356.77,No
CUST-01336,Female,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),88.22,2916.91,No
CUST-01337,Male,0,No,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,85.26,1870.34,No
CUST-01338,Female,0,No,No,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),94.46,2262.24,Yes
CUST-01339,Female,0,Yes,Yes,29,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,83.83,2427.24,No
CUST-01340,Female,0,Yes,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),118.23,4391.95,No
CUST-01341,Male,1,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),86.69,2092.44,No
CUST-01342,Female,0,No,No,46,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,99.04,4558.86,No
CUST-01343,Male,0,No,No,28,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),72.24,2037.7,No
CUST-01344,Male,0,Yes,No,35,Yes,No phone service,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),62.06,2161.25,Yes
CUST-01345,Male,1,Yes,Yes,17,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.55,465.5,No
CUST-01346,Male,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.92,882.8,No
CUST-01347,Male,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.25,553.13,No
CUST-01348,Male,0,No,No,20,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.67,1695.36,No
CUST-01349,Female,0,No,No,21,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),61.69,1300.2,Yes
CUST-01350,Male,0,No,No,41,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,88.96,3653.21,Yes
CUST-01351,Female,0,Yes,Yes,8,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,115.87,936.55,Yes
CUST-01352,Female,1,Yes,No,5,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,77.77,394.81,Yes
CUST-01353,Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,89.26,3922.87,No
CUST-01354,Female,0,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,52.87,256.77,Yes
CUST-01355,Female,1,Yes,No,24,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),64.8,1562.02,Yes
CUST-01356,Female,0,No,No,66,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,97.78,6460.99,No
CUST-01357,Female,0,No,No,19,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,68.13,1294.57,Yes
CUST-01358,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),98.31,1874.45,No
CUST-01359,Female,0,Yes,No,26,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),61.14,1592.59,No
CUST-01360,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,85.97,2414.53,No
CUST-01361,Female,0,No,No,30,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.65,794.09,No
CUST-01362,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,104.14,2296.43,Yes
CUST-01363,Male,0,Yes,No,29,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,32.71,942.35,No
CUST-01364,Female,0,No,No,13,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.98,1180.4,Yes
CUST-01365,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,100.83,1618.81,No
CUST-01366,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,32.17,480.52,No
CUST-01367,Male,0,No,No,22,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.6,1217.35,Yes
CUST-01368,Female,0,No,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),91.88,1927.32,Yes
CUST-01369,Male,0,No,No,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.48,609.48,Yes
CUST-01370,Female,1,Yes,No,46,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),74.17,3427.08,No
CUST-01371,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),93.98,5916.87,No
CUST-01372,Male,0,No,No,14,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),28.61,394.9,No
CUST-01373,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),30.6,897.97,No
CUST-01374,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),28.84,822.53,No
CUST-01375,Male,0,No,No,35,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,79.31,2777.59,No
CUST-01376,Male,0,No,No,6,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),84.29,503.99,Yes
CUST-01377,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,109.66,2515.76,No
CUST-01378,Male,0,Yes,No,49,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),64.35,3154.31,No
CUST-01379,Female,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,33.46,2372.01,No
CUST-01380,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),33.39,181.02,No
CUST-01381,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),90.9,1992.74,No
CUST-01382,Female,0,Yes,Yes,36,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,105.79,3817.22,No
CUST-01383,Male,0,Yes,No,32,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,85.83,2736.33,No
CUST-01384,Female,0,Yes,Yes,34,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,88.45,3007.22,No
CUST-01385,Male,0,Yes,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.44,1588.67,No
CUST-01386,Female,0,Yes,No,46,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,76.75,3511.29,No
